data,consumo_kw
2024-07-01,"32,778"
2024-08-01,"33,623"
2024-09-01,"31,228"
2024-10-01,"29,419"
2024-11-01,"32,057"
2024-12-01,"34,208"
2024-01-01,"340,719"
2024-02-01,"361,829"
2024-03-01,"348,523"
2024-04-01,"341,858"
2024-05-01,"336,874"
2024-06-01,"355,173"
2024-07-01,"366,756"
2024-08-01,"368,056"
2024-09-01,"345,894"
2024-10-01,"299,415"
2024-11-01,"337,509"
2024-12-01,"351,162"
2024-01-01,"710,786"
2024-02-01,"707,49"
2024-03-01,"725,965"
2024-04-01,"758,611"
2024-05-01,"762,86"
2024-06-01,"774,801"
2024-07-01,"783,262"
2024-08-01,"775,128"
2024-09-01,"792,33"
2024-10-01,"802,999"
2024-11-01,"827,524"
2024-12-01,"829,841"
2024-01-01,"861,426"
2024-02-01,"742,67"
2024-03-01,"921,872"
2024-04-01,"1001,095"
2024-05-01,"1139,107"
2024-06-01,"1035,765"
2024-07-01,"947,923"
2024-08-01,"998,515"
2024-09-01,"1322,993"
2024-10-01,"1666,923"
2024-11-01,"1237,203"
2024-12-01,"1140,648"
2024-06-01,"0,063"
2024-07-01,"0,06"
2024-06-01,"0,146"
2024-01-01,"1051,95"
2024-02-01,"1098,218"
2024-03-01,"1150,722"
2024-04-01,"1232,231"
2024-05-01,"1240,269"
2024-06-01,"1234,408"
2024-07-01,"1219,917"
2024-08-01,"1228,871"
2024-09-01,"1332,572"
2024-10-01,"1407,584"
2024-11-01,"1284,016"
2024-12-01,"1242,97"
2024-01-01,"289,341"
2024-02-01,"613,175"
2024-03-01,"1125,935"
2024-04-01,"462,237"
2024-05-01,"0,005"
2024-06-01,"214,193"
2024-07-01,"354,033"
2024-08-01,"933,861"
2024-09-01,"2488,235"
2024-10-01,"1397,592"
2024-11-01,"1840,826"
2024-12-01,"1347,441"
2024-01-01,"13065,801"
2024-02-01,"9366,308"
2024-03-01,"13551,351"
2024-04-01,"10351,309"
2024-05-01,"12914,263"
2024-06-01,"11928,846"
2024-07-01,"14237,941"
2024-08-01,"13738,695"
2024-09-01,"12811,665"
2024-10-01,"12746,832"
2024-11-01,"12685,296"
2024-12-01,"12675,095"
2024-01-01,"0,149"
2024-02-01,"0,111"
2024-03-01,"0,21"
2024-04-01,"0,175"
2024-05-01,"0,065"
2024-07-01,"0,003"
2024-08-01,"0,021"
2024-09-01,"0,643"
2024-10-01,"0,143"
2024-11-01,"0,352"
2024-12-01,"1,893"
2024-01-01,"1121,41"
2024-02-01,"988,732"
2024-03-01,"1557,44"
2024-04-01,"2053,208"
2024-05-01,"1898,241"
2024-06-01,"1708,612"
2024-07-01,"1518,976"
2024-08-01,"1234,999"
2024-09-01,"1374,432"
2024-10-01,"1515,472"
2024-11-01,"1208,388"
2024-12-01,"991,14"
2024-01-01,"8788,04"
2024-02-01,"9655,95"
2024-03-01,"11933,725"
2024-04-01,"14561,784"
2024-05-01,"15839,333"
2024-06-01,"15406,095"
2024-07-01,"16399,223"
2024-08-01,"17199,676"
2024-09-01,"16087,322"
2024-10-01,"14090,088"
2024-11-01,"11066,95"
2024-12-01,"9387,057"
2024-01-01,"2420,738"
2024-02-01,"2119,052"
2024-03-01,"2553,309"
2024-04-01,"3237,657"
2024-05-01,"3249,476"
2024-06-01,"2965,346"
2024-07-01,"2781,501"
2024-08-01,"2656,707"
2024-09-01,"2317,546"
2024-10-01,"2212,344"
2024-11-01,"2137,044"
2024-12-01,"2004,772"
2024-01-01,"8140,439"
2024-02-01,"8401,011"
2024-03-01,"9295,915"
2024-04-01,"9571,622"
2024-05-01,"9808,555"
2024-06-01,"9397,222"
2024-07-01,"10161,35"
2024-08-01,"11275,792"
2024-09-01,"10754,076"
2024-10-01,"11692,046"
2024-11-01,"10772,314"
2024-12-01,"10767,338"
2024-01-01,"16261,736"
2024-02-01,"16317,304"
2024-03-01,"17492,226"
2024-04-01,"18217,92"
2024-05-01,"18951,55"
2024-06-01,"18184,727"
2024-07-01,"17573,286"
2024-08-01,"17682,597"
2024-09-01,"19366,652"
2024-10-01,"21738,805"
2024-11-01,"19101,042"
2024-12-01,"18809,173"
2024-01-01,"466,651"
2024-02-01,"324,716"
2024-03-01,"709,903"
2024-04-01,"1117,705"
2024-05-01,"838,103"
2024-06-01,"666,929"
2024-07-01,"566,221"
2024-08-01,"571,817"
2024-09-01,"499,885"
2024-10-01,"413,026"
2024-11-01,"392,259"
2024-12-01,"373,128"
2024-01-01,"679,445"
2024-02-01,"1360,293"
2024-03-01,"1874,576"
2024-04-01,"1533,444"
2024-05-01,"1526,742"
2024-06-01,"1471,432"
2024-07-01,"1201,104"
2024-08-01,"1201,448"
2024-09-01,"1171,752"
2024-10-01,"1149,162"
2024-11-01,"1046,497"
2024-12-01,"779,1"
2024-01-01,"5230,046"
2024-02-01,"5189,144"
2024-03-01,"5644,674"
2024-04-01,"5929,427"
2024-05-01,"6151,653"
2024-06-01,"5732,595"
2024-07-01,"5327,571"
2024-08-01,"5289,563"
2024-09-01,"5526,287"
2024-10-01,"5684,073"
2024-11-01,"5159,595"
2024-12-01,"4552,213"
2024-01-01,"7413,324"
2024-02-01,"7233,721"
2024-03-01,"8340,151"
2024-04-01,"8451,484"
2024-05-01,"8652,477"
2024-06-01,"7576,959"
2024-07-01,"7813,91"
2024-08-01,"8629,685"
2024-09-01,"8939,152"
2024-10-01,"9110,429"
2024-11-01,"8606,465"
2024-12-01,"8627,039"
2024-01-01,"149,176"
2024-02-01,"145,092"
2024-03-01,"159,983"
2024-04-01,"159,974"
2024-05-01,"158,647"
2024-06-01,"162,765"
2024-07-01,"153,808"
2024-08-01,"164,897"
2024-09-01,"136,992"
2024-10-01,"162,492"
2024-11-01,"271,709"
2024-12-01,"131,934"
2024-01-01,"3,896"
2024-02-01,"0,963"
2024-03-01,"0,081"
2024-04-01,"0,102"
2024-05-01,"0,077"
2024-06-01,"0,656"
2024-07-01,"0,079"
2024-08-01,"0,086"
2024-09-01,"1,05"
2024-10-01,"3,604"
2024-11-01,"0,976"
2024-12-01,"1,529"
2024-01-01,"30,789"
2024-02-01,"28,621"
2024-03-01,"28,29"
2024-04-01,"29,252"
2024-05-01,"29,214"
2024-06-01,"33,015"
2024-07-01,"26,972"
2024-08-01,"35,837"
2024-09-01,"22,921"
2024-10-01,"22,984"
2024-11-01,"20,867"
2024-12-01,"15,955"
2024-01-01,"557,147"
2024-02-01,"1536,151"
2024-03-01,"1499,199"
2024-04-01,"1536,637"
2024-05-01,"1568,357"
2024-06-01,"1510,975"
2024-07-01,"1418,053"
2024-08-01,"1155,155"
2024-09-01,"1162,716"
2024-10-01,"1279,626"
2024-11-01,"1311,296"
2024-12-01,"1340,339"
2024-07-01,"0,554"
2024-01-01,"297,722"
2024-02-01,"281,45"
2024-03-01,"296,49"
2024-04-01,"298,775"
2024-05-01,"307,655"
2024-06-01,"302,366"
2024-07-01,"300,711"
2024-08-01,"309,485"
2024-09-01,"311,713"
2024-10-01,"317,153"
2024-11-01,"294,441"
2024-12-01,"289,192"
2024-01-01,"140,739"
2024-02-01,"157,734"
2024-03-01,"243,634"
2024-04-01,"296,645"
2024-05-01,"326,289"
2024-06-01,"330,253"
2024-07-01,"205,676"
2024-08-01,"207,797"
2024-09-01,"394,866"
2024-10-01,"413,113"
2024-11-01,"387,397"
2024-12-01,"308,794"
2024-03-01,"1,332"
2024-04-01,"6,503"
2024-05-01,"9,971"
2024-06-01,"7,379"
2024-07-01,"8,588"
2024-09-01,"9,47"
2024-10-01,"10,555"
2024-11-01,"9,179"
2024-12-01,"6,938"
2024-01-01,"96,776"
2024-02-01,"97,954"
2024-03-01,"112,474"
2024-04-01,"120,056"
2024-05-01,"123,113"
2024-06-01,"125,594"
2024-07-01,"142,437"
2024-08-01,"117,744"
2024-09-01,"164,527"
2024-10-01,"149,549"
2024-11-01,"129,803"
2024-12-01,"138,105"
2024-01-01,"64,897"
2024-02-01,"79,512"
2024-03-01,"67,539"
2024-04-01,"71,923"
2024-05-01,"71,518"
2024-06-01,"88,221"
2024-07-01,"108,282"
2024-08-01,"90,14"
2024-09-01,"99,906"
2024-10-01,"107,69"
2024-11-01,"87,429"
2024-12-01,"100,462"
2024-01-01,"14,569"
2024-02-01,"15,091"
2024-03-01,"13,347"
2024-04-01,"14,776"
2024-05-01,"13,958"
2024-06-01,"15,356"
2024-07-01,"15,417"
2024-08-01,"53,573"
2024-09-01,"53,875"
2024-10-01,"51,37"
2024-11-01,"49,804"
2024-12-01,"37,942"
2024-09-01,"0,1"
2024-10-01,"0,1"
2024-11-01,"0,1"
2024-12-01,"0,126"
2024-01-01,"0,545"
2024-02-01,"0,512"
2024-03-01,"0,457"
2024-04-01,"0,472"
2024-05-01,"0,524"
2024-06-01,"0,47"
2024-07-01,"0,407"
2024-08-01,"0,313"
2024-09-01,"0,287"
2024-10-01,"0,283"
2024-11-01,"0,277"
2024-12-01,"0,254"
2024-01-01,"4016,459"
2024-02-01,"4158,652"
2024-03-01,"4496,642"
2024-04-01,"4773,51"
2024-05-01,"4897,979"
2024-06-01,"4705,962"
2024-07-01,"4184,068"
2024-08-01,"4110,02"
2024-09-01,"4731,518"
2024-10-01,"5364,974"
2024-11-01,"4618,372"
2024-12-01,"4512,26"
2024-01-01,"206,434"
2024-02-01,"153,004"
2024-03-01,"116,67"
2024-04-01,"111,973"
2024-05-01,"193,358"
2024-06-01,"305,797"
2024-07-01,"183,499"
2024-08-01,"173,033"
2024-09-01,"164,084"
2024-10-01,"219,85"
2024-11-01,"158,914"
2024-12-01,"119,626"
2024-01-01,"2110,227"
2024-02-01,"2112,339"
2024-03-01,"2256,117"
2024-04-01,"2411,056"
2024-05-01,"2441,902"
2024-06-01,"2316,024"
2024-07-01,"2132,996"
2024-08-01,"2162,85"
2024-09-01,"2387,846"
2024-10-01,"2504,194"
2024-11-01,"2230,177"
2024-12-01,"1917,748"
2024-01-01,"9812,758"
2024-02-01,"9002,442"
2024-03-01,"8979,299"
2024-04-01,"9350,291"
2024-05-01,"9442,458"
2024-06-01,"9634,457"
2024-07-01,"9654,983"
2024-08-01,"9417,958"
2024-09-01,"9579,099"
2024-10-01,"10450,284"
2024-11-01,"10093,366"
2024-12-01,"9620,606"
2024-01-01,"1018,983"
2024-02-01,"802,972"
2024-03-01,"1505,542"
2024-04-01,"1641,643"
2024-05-01,"1714,607"
2024-06-01,"1735,071"
2024-07-01,"1975,862"
2024-08-01,"1874,522"
2024-09-01,"1622,111"
2024-10-01,"1267,099"
2024-11-01,"1307,283"
2024-12-01,"814,312"
2024-01-01,"1046,425"
2024-02-01,"1305,463"
2024-03-01,"1580,832"
2024-04-01,"1512,227"
2024-05-01,"1545,551"
2024-06-01,"1511,028"
2024-07-01,"1639,113"
2024-08-01,"2054,08"
2024-09-01,"2121,866"
2024-10-01,"2041,127"
2024-11-01,"1939,226"
2024-12-01,"1696,426"
2024-01-01,"343,406"
2024-02-01,"303,201"
2024-03-01,"392,893"
2024-04-01,"554,474"
2024-05-01,"549,489"
2024-06-01,"400,196"
2024-07-01,"417,791"
2024-08-01,"425,666"
2024-09-01,"404,236"
2024-10-01,"370,138"
2024-11-01,"323,176"
2024-12-01,"277,187"
2024-01-01,"207,892"
2024-02-01,"199,436"
2024-03-01,"345,872"
2024-04-01,"447,362"
2024-05-01,"295,743"
2024-06-01,"228,598"
2024-07-01,"308,532"
2024-08-01,"458,603"
2024-09-01,"447,86"
2024-10-01,"368,588"
2024-11-01,"390,437"
2024-12-01,"412,246"
2024-01-01,"117,185"
2024-02-01,"106,693"
2024-03-01,"114,232"
2024-04-01,"111,369"
2024-05-01,"114,87"
2024-06-01,"95,625"
2024-07-01,"105,879"
2024-08-01,"107,918"
2024-09-01,"111,076"
2024-10-01,"125,114"
2024-11-01,"120,192"
2024-12-01,"112,908"
2024-01-01,"14,118"
2024-02-01,"33,158"
2024-03-01,"73,543"
2024-04-01,"30,326"
2024-05-01,"28,783"
2024-06-01,"22,624"
2024-07-01,"41,668"
2024-08-01,"23,87"
2024-09-01,"20,643"
2024-10-01,"18,895"
2024-11-01,"13,492"
2024-12-01,"13,375"
2024-01-01,"34,19"
2024-02-01,"33,01"
2024-03-01,"18,779"
2024-04-01,"28,196"
2024-05-01,"32,813"
2024-06-01,"15,913"
2024-07-01,"34,41"
2024-08-01,"34,577"
2024-09-01,"69,899"
2024-10-01,"30,714"
2024-11-01,"32,509"
2024-12-01,"48,244"
2024-01-01,"11,235"
2024-02-01,"18,072"
2024-03-01,"83,6"
2024-04-01,"68,706"
2024-05-01,"69,389"
2024-06-01,"45,596"
2024-07-01,"65,904"
2024-08-01,"61,318"
2024-09-01,"26,76"
2024-10-01,"22,384"
2024-11-01,"24,829"
2024-12-01,"21,482"
2024-01-01,"163,249"
2024-02-01,"133,572"
2024-03-01,"175,944"
2024-04-01,"10,09"
2024-05-01,"180,176"
2024-06-01,"318,373"
2024-07-01,"388,915"
2024-08-01,"409,108"
2024-09-01,"312,043"
2024-10-01,"357,309"
2024-11-01,"264,501"
2024-12-01,"140,587"
2024-01-01,"2242,781"
2024-02-01,"2433,669"
2024-03-01,"1704,909"
2024-04-01,"1832,734"
2024-05-01,"2533,355"
2024-06-01,"4419,231"
2024-07-01,"6074,949"
2024-08-01,"5523,654"
2024-09-01,"4024,021"
2024-10-01,"1991,08"
2024-11-01,"1363,649"
2024-12-01,"1046,554"
2024-01-01,"204,222"
2024-02-01,"191,083"
2024-03-01,"224,319"
2024-04-01,"23,219"
2024-05-01,"113,407"
2024-06-01,"213,926"
2024-07-01,"636,902"
2024-08-01,"576,959"
2024-09-01,"733,993"
2024-10-01,"655,755"
2024-11-01,"389,081"
2024-12-01,"303,284"
2024-01-01,"2697,217"
2024-02-01,"2552,766"
2024-03-01,"2579,153"
2024-04-01,"2558,321"
2024-05-01,"2494,084"
2024-06-01,"2553,881"
2024-07-01,"2472,589"
2024-08-01,"2550,099"
2024-09-01,"2579,788"
2024-10-01,"2694,635"
2024-11-01,"2508,956"
2024-12-01,"2509,995"
2024-01-01,"462,125"
2024-02-01,"700,516"
2024-03-01,"853,615"
2024-04-01,"926,91"
2024-05-01,"1312,141"
2024-06-01,"1186,894"
2024-07-01,"1469,928"
2024-08-01,"1403,084"
2024-09-01,"1150,475"
2024-10-01,"935,166"
2024-11-01,"434,581"
2024-12-01,"621,698"
2024-01-01,"124,423"
2024-02-01,"99,498"
2024-03-01,"127,178"
2024-04-01,"174,107"
2024-05-01,"170,16"
2024-06-01,"204,522"
2024-07-01,"185,991"
2024-08-01,"194,65"
2024-09-01,"174,763"
2024-10-01,"148,984"
2024-11-01,"122,566"
2024-12-01,"73,15"
2024-01-01,"4,607"
2024-02-01,"4,166"
2024-03-01,"3,905"
2024-04-01,"6,595"
2024-05-01,"4,865"
2024-06-01,"5,539"
2024-07-01,"7,978"
2024-08-01,"5,419"
2024-09-01,"14,299"
2024-10-01,"9,087"
2024-11-01,"6,756"
2024-12-01,"5,24"
2024-01-01,"1,477"
2024-02-01,"1,293"
2024-03-01,"1,862"
2024-04-01,"13,846"
2024-01-01,"103,971"
2024-02-01,"54,604"
2024-03-01,"66,428"
2024-04-01,"72,01"
2024-05-01,"53,727"
2024-06-01,"64,897"
2024-07-01,"74,18"
2024-08-01,"53,683"
2024-09-01,"57,462"
2024-10-01,"71,352"
2024-11-01,"67,611"
2024-12-01,"51,877"
2024-01-01,"424,992"
2024-02-01,"408,929"
2024-03-01,"511,697"
2024-04-01,"526,731"
2024-05-01,"564,285"
2024-06-01,"596,124"
2024-07-01,"488,382"
2024-08-01,"442,598"
2024-09-01,"558,128"
2024-10-01,"657,463"
2024-11-01,"535,278"
2024-12-01,"494,655"
2024-01-01,"76,287"
2024-02-01,"96,391"
2024-03-01,"137,311"
2024-04-01,"151,339"
2024-05-01,"151,916"
2024-06-01,"130,886"
2024-07-01,"119,203"
2024-08-01,"141,472"
2024-09-01,"170,511"
2024-10-01,"158,751"
2024-11-01,"134,201"
2024-12-01,"96,913"
2024-01-01,"947,971"
2024-02-01,"1071,592"
2024-03-01,"1327,223"
2024-04-01,"1657,702"
2024-05-01,"1484,566"
2024-06-01,"1396,148"
2024-07-01,"1086,714"
2024-08-01,"1335,879"
2024-09-01,"1630,002"
2024-10-01,"1601,13"
2024-11-01,"1458,245"
2024-12-01,"1128,518"
2024-01-01,"2019,932"
2024-02-01,"2465,477"
2024-03-01,"3138,829"
2024-04-01,"3290,398"
2024-05-01,"3572,109"
2024-06-01,"3355,319"
2024-07-01,"2563,186"
2024-08-01,"2800,741"
2024-09-01,"3712,447"
2024-10-01,"4241,99"
2024-11-01,"3622,969"
2024-12-01,"3298,197"
2024-01-01,"98,156"
2024-02-01,"95,168"
2024-03-01,"90,531"
2024-04-01,"98,807"
2024-05-01,"101,287"
2024-06-01,"109,565"
2024-07-01,"97,734"
2024-08-01,"94,103"
2024-09-01,"100,375"
2024-10-01,"107,42"
2024-11-01,"111,128"
2024-12-01,"97,698"
2024-01-01,"3867,306"
2024-02-01,"3757,876"
2024-03-01,"4276,33"
2024-04-01,"4518,022"
2024-05-01,"4680,227"
2024-06-01,"4359,372"
2024-07-01,"4083,45"
2024-08-01,"4378,77"
2024-09-01,"4990,205"
2024-10-01,"4996,549"
2024-11-01,"4415,748"
2024-12-01,"4056,05"
2024-01-01,"4413,013"
2024-02-01,"4899,273"
2024-03-01,"5994,39"
2024-04-01,"6247,892"
2024-05-01,"6711,125"
2024-06-01,"6829,032"
2024-07-01,"5385,656"
2024-08-01,"5130,979"
2024-09-01,"6843,454"
2024-10-01,"7713,798"
2024-11-01,"6559,764"
2024-12-01,"6178,538"
2024-01-01,"11,156"
2024-02-01,"7,994"
2024-03-01,"9,786"
2024-04-01,"13,476"
2024-05-01,"13,648"
2024-06-01,"13,746"
2024-07-01,"11,108"
2024-08-01,"8,785"
2024-09-01,"13,699"
2024-10-01,"15,713"
2024-11-01,"15,269"
2024-12-01,"12,824"
2024-01-01,"739,958"
2024-02-01,"689,666"
2024-03-01,"798,727"
2024-04-01,"859,573"
2024-05-01,"917,869"
2024-06-01,"904,368"
2024-07-01,"729,639"
2024-08-01,"775,829"
2024-09-01,"981,396"
2024-10-01,"1037,226"
2024-11-01,"943,704"
2024-12-01,"796,257"
2024-01-01,"9497,174"
2024-02-01,"8924,52"
2024-03-01,"10155,754"
2024-04-01,"9374,964"
2024-05-01,"10570,217"
2024-06-01,"9411,124"
2024-07-01,"10017,244"
2024-08-01,"9408,613"
2024-09-01,"9154,811"
2024-10-01,"9596,105"
2024-11-01,"9194,155"
2024-12-01,"9371,828"
2024-01-01,"1279,584"
2024-02-01,"1284,682"
2024-03-01,"1235,248"
2024-04-01,"1240,484"
2024-05-01,"1239,506"
2024-06-01,"1266,502"
2024-07-01,"1247,035"
2024-08-01,"1351,699"
2024-09-01,"1305,558"
2024-10-01,"1511,044"
2024-11-01,"1507,254"
2024-12-01,"1330,845"
2024-01-01,"185,765"
2024-02-01,"171,928"
2024-03-01,"196,572"
2024-04-01,"184,707"
2024-05-01,"155,25"
2024-06-01,"170,293"
2024-07-01,"167,025"
2024-08-01,"175,956"
2024-09-01,"173,405"
2024-10-01,"65,78"
2024-11-01,"63,191"
2024-12-01,"61,912"
2024-01-01,"1737,169"
2024-02-01,"1584,024"
2024-03-01,"1854,612"
2024-04-01,"1820,555"
2024-05-01,"1897,252"
2024-06-01,"1869,106"
2024-07-01,"1885,139"
2024-08-01,"2003,592"
2024-09-01,"2158,555"
2024-10-01,"2061,899"
2024-11-01,"1904,365"
2024-12-01,"1921,866"
2024-01-01,"494,017"
2024-02-01,"503,914"
2024-03-01,"516,95"
2024-04-01,"514,419"
2024-05-01,"442,543"
2024-06-01,"448,61"
2024-07-01,"371,922"
2024-08-01,"335,062"
2024-09-01,"322,532"
2024-10-01,"324,055"
2024-11-01,"309,868"
2024-12-01,"235,118"
2024-01-01,"2291,099"
2024-02-01,"2186,472"
2024-03-01,"2310,123"
2024-04-01,"2285,572"
2024-05-01,"2538,161"
2024-06-01,"2505,185"
2024-07-01,"2573,992"
2024-08-01,"2621,902"
2024-09-01,"2584,645"
2024-10-01,"2618,559"
2024-11-01,"2523,662"
2024-12-01,"2644,59"
2024-01-01,"253,705"
2024-02-01,"241,888"
2024-03-01,"255,454"
2024-04-01,"256,401"
2024-05-01,"268,667"
2024-06-01,"255,759"
2024-07-01,"246,086"
2024-08-01,"255,887"
2024-09-01,"253,172"
2024-10-01,"280,215"
2024-11-01,"259,542"
2024-12-01,"257,731"
2024-01-01,"66,895"
2024-02-01,"65,682"
2024-03-01,"70,065"
2024-04-01,"72,488"
2024-05-01,"77,369"
2024-06-01,"73,669"
2024-07-01,"76,13"
2024-08-01,"77,749"
2024-09-01,"84,921"
2024-10-01,"87,106"
2024-11-01,"76,375"
2024-12-01,"71,716"
2024-01-01,"345,195"
2024-02-01,"328,216"
2024-03-01,"304,678"
2024-04-01,"271,723"
2024-05-01,"351,096"
2024-06-01,"335,651"
2024-07-01,"399,346"
2024-08-01,"361,066"
2024-09-01,"359,535"
2024-10-01,"393,636"
2024-11-01,"343,457"
2024-12-01,"365,15"
2024-03-01,"59,13"
2024-04-01,"59,935"
2024-05-01,"65,032"
2024-06-01,"57,512"
2024-07-01,"61,563"
2024-08-01,"67,317"
2024-09-01,"65,567"
2024-10-01,"62,038"
2024-11-01,"65,467"
2024-12-01,"66,08"
2024-01-01,"5191,372"
2024-02-01,"5321,343"
2024-03-01,"5476,212"
2024-04-01,"5482,903"
2024-05-01,"5347,764"
2024-06-01,"5292,855"
2024-07-01,"5443,607"
2024-08-01,"5450,5"
2024-09-01,"5251,088"
2024-10-01,"5195,267"
2024-11-01,"5180,755"
2024-12-01,"5223,012"
2024-01-01,"24806,959"
2024-02-01,"25537,236"
2024-03-01,"27061,895"
2024-04-01,"26240,025"
2024-05-01,"24390,682"
2024-06-01,"24065,042"
2024-07-01,"25769,39"
2024-08-01,"25784,91"
2024-09-01,"24107,625"
2024-10-01,"23956,788"
2024-11-01,"23290,787"
2024-12-01,"23876,886"
2024-01-01,"57508,809"
2024-02-01,"57543,085"
2024-03-01,"58012,303"
2024-04-01,"60296,561"
2024-05-01,"60479,966"
2024-06-01,"60092,223"
2024-07-01,"59758,473"
2024-08-01,"60504,097"
2024-09-01,"60542,114"
2024-10-01,"59807,427"
2024-11-01,"61630,498"
2024-12-01,"62211,555"
2024-01-01,"41688,253"
2024-02-01,"40782,303"
2024-03-01,"39468,735"
2024-04-01,"41771,675"
2024-05-01,"43411,911"
2024-06-01,"43409,823"
2024-07-01,"42375,073"
2024-08-01,"43314,315"
2024-09-01,"44013,166"
2024-10-01,"43160,902"
2024-11-01,"45248,075"
2024-12-01,"46156,842"
2024-01-01,"31168,502"
2024-02-01,"29832,06"
2024-03-01,"27615,443"
2024-04-01,"29555,072"
2024-05-01,"32273,719"
2024-06-01,"33123,743"
2024-07-01,"31118,942"
2024-08-01,"31984,123"
2024-09-01,"34088,582"
2024-10-01,"34151,91"
2024-11-01,"35876,889"
2024-12-01,"35298,23"
2024-01-01,"22418,884"
2024-02-01,"21022,785"
2024-03-01,"18796,694"
2024-04-01,"20632,23"
2024-05-01,"23482,997"
2024-06-01,"24588,245"
2024-07-01,"22160,503"
2024-08-01,"22770,881"
2024-09-01,"25561,877"
2024-10-01,"26161,561"
2024-11-01,"27303,385"
2024-12-01,"26227,822"
2024-01-01,"47649,826"
2024-02-01,"42859,117"
2024-03-01,"37094,599"
2024-04-01,"42258,793"
2024-05-01,"51017,191"
2024-06-01,"53624,935"
2024-07-01,"47283,255"
2024-08-01,"48793,927"
2024-09-01,"55719,494"
2024-10-01,"59306,547"
2024-11-01,"61546,847"
2024-12-01,"58079,947"
2024-01-01,"37374,53"
2024-02-01,"33488,655"
2024-03-01,"29997,149"
2024-04-01,"34012,461"
2024-05-01,"41006,007"
2024-06-01,"42607,326"
2024-07-01,"39577,719"
2024-08-01,"40323,263"
2024-09-01,"44477,658"
2024-10-01,"47653,727"
2024-11-01,"48521,175"
2024-12-01,"46749,991"
2024-01-01,"30785,144"
2024-02-01,"31018,683"
2024-03-01,"30909,533"
2024-04-01,"30192,043"
2024-05-01,"30229,24"
2024-06-01,"30406,032"
2024-07-01,"30501,363"
2024-08-01,"30868,106"
2024-09-01,"31415,107"
2024-10-01,"31662,11"
2024-11-01,"31193,793"
2024-12-01,"31288,077"
2024-01-01,"55945,482"
2024-02-01,"55563,254"
2024-03-01,"54607,459"
2024-04-01,"54466,284"
2024-05-01,"55739,003"
2024-06-01,"56239,054"
2024-07-01,"55291,305"
2024-08-01,"55060,754"
2024-09-01,"57398,028"
2024-10-01,"58165,615"
2024-11-01,"58005,788"
2024-12-01,"57589,103"
2024-01-01,"40966,554"
2024-02-01,"39142,99"
2024-03-01,"36141,431"
2024-04-01,"38491,787"
2024-05-01,"42727,91"
2024-06-01,"43668,41"
2024-07-01,"39979,173"
2024-08-01,"39542,606"
2024-09-01,"44213,939"
2024-10-01,"45112,896"
2024-11-01,"46745,263"
2024-12-01,"45529,686"
2024-01-01,"17265,56"
2024-02-01,"15321,334"
2024-03-01,"12751,456"
2024-04-01,"14309,146"
2024-05-01,"18237,014"
2024-06-01,"19258,288"
2024-07-01,"16426,497"
2024-08-01,"16620,285"
2024-09-01,"20982,336"
2024-10-01,"22818,973"
2024-11-01,"23508,161"
2024-12-01,"21590,688"
2024-01-01,"2269,096"
2024-02-01,"2199,837"
2024-03-01,"2219,771"
2024-04-01,"2292,579"
2024-05-01,"2428,23"
2024-06-01,"2583,061"
2024-07-01,"2457,726"
2024-08-01,"2424,265"
2024-09-01,"2587,032"
2024-10-01,"2573,597"
2024-11-01,"2595,433"
2024-12-01,"2611,201"
2024-01-01,511375
2024-02-01,475808
2024-03-01,478504
2024-04-01,452221
2024-05-01,483576
2024-06-01,499569
2024-07-01,515742
2024-08-01,539931
2024-09-01,539011
2024-10-01,567831
2024-11-01,598361
2024-12-01,577603
2024-01-01,"979,209"
2024-02-01,"814,27"
2024-03-01,"527,707"
2024-04-01,"564,272"
2024-05-01,"718,716"
2024-06-01,"841,417"
2024-07-01,"862,567"
2024-08-01,"981,615"
2024-09-01,"993,436"
2024-10-01,"481,283"
2024-11-01,"1466,586"
2024-12-01,"1019,701"
2024-01-01,"23720,005"
2024-02-01,"21906,527"
2024-03-01,"24139,383"
2024-04-01,"20512,798"
2024-05-01,"17428,922"
2024-06-01,"16882,215"
2024-07-01,"22812,443"
2024-08-01,"22902,227"
2024-09-01,"22851,223"
2024-10-01,"23440,036"
2024-11-01,"22571,924"
2024-12-01,"23572,633"
2024-01-01,"368,681"
2024-02-01,"328,654"
2024-03-01,"332,644"
2024-04-01,"407,09"
2024-05-01,"421,507"
2024-06-01,"449,624"
2024-07-01,"578,691"
2024-08-01,"481,493"
2024-09-01,"535,11"
2024-10-01,"590,716"
2024-11-01,"679,519"
2024-12-01,"814,474"
2024-01-01,"689,371"
2024-02-01,"653,059"
2024-03-01,"679,434"
2024-04-01,"706,24"
2024-05-01,"783,216"
2024-06-01,"802,605"
2024-07-01,"881,48"
2024-08-01,"972,862"
2024-09-01,"856,588"
2024-10-01,"840,319"
2024-11-01,"751,02"
2024-12-01,"746,821"
2024-01-01,"8570,376"
2024-02-01,"7455,206"
2024-03-01,"7442,25"
2024-04-01,"7522,128"
2024-05-01,"8025,506"
2024-06-01,"8126,759"
2024-07-01,"8686,118"
2024-08-01,"8816,653"
2024-09-01,"8374,407"
2024-10-01,"8344,467"
2024-11-01,"7833,089"
2024-12-01,"7387,681"
2024-01-01,"13136,825"
2024-02-01,"12546,925"
2024-03-01,"13093,593"
2024-04-01,"13799,721"
2024-05-01,"14828,165"
2024-06-01,"14309,531"
2024-07-01,"15638,08"
